name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,easting,northing,longitude,latitude,runtime,price_range
Holly Bush,22 Holly Mount,London,Hampstead,Camden,,,E09000007,Hampstead Town,E05000135,526323.0001,185868.0001,-0.177597431,51.55705509,03/20/2022,£££
Horseshoe,28 Heath Street,London,Hampstead,Camden,,,E09000007,Hampstead Town,E05000135,526379.0001,185671.0001,-0.176860799,51.55527194,03/20/2022,£
Old Bull & Bush,North End Way,Hampstead,London,Camden,,,E09000007,Hampstead Town,E05000135,526061.0001,186972.0001,-0.180979149,51.56703633,03/20/2022,£
Spaniards,Spaniards Road,Hampstead,London,Barnet,,,E09000003,Garden Suburb,E05000052,526632.0001,187227.0001,-0.172652388,51.56920026,03/20/2022,££
Hendon,377 Hendon Way,Hendon,London,Barnet,,,E09000003,West Hendon,E05000062,522940.0001,188435.0001,-0.225478553,51.58087511,03/20/2022,£
Bodhran Bar,3-5 Vivian Avenue,Hendon,London,Barnet,,,E09000003,West Hendon,E05000062,522858.0001,188557.0001,-0.226618839,51.58198954,03/20/2022,££
Claddagh Ring,10 Church Road,Hendon,London,Barnet,,,E09000003,Hendon,E05000055,522980.0001,189409.0001,-0.224560216,51.58962074,03/20/2022,£
Greyhound,"52 Church End, London",Hendon,London,Barnet,,,E09000003,Hendon,E05000055,522913.0001,189528.0001,-0.225485298,51.59070495,03/20/2022,£
Midland Hotel,29 Station Road,Hendon,London,Barnet,,,E09000003,West Hendon,E05000062,522228.0001,188342.0001,-0.235782711,51.5801941,03/20/2022,£
Junction Tavern,101 Fortess Road,Kentish Town,London,Camden,,,E09000007,Kentish Town,E05000139,529028.0001,185619.0001,-0.138686975,51.55420481,03/20/2022,£££
Lord Palmerston,33 Dartmouth Park Hill,London,Dartmouth Park,Camden,,,E09000007,Highgate,E05000137,528987.0001,186161.0001,-0.139079238,51.55908551,03/20/2022,£
Southampton Arms,139 Highgate Road,London,Kentish Town,Camden,,,E09000007,Highgate,E05000137,528614.0001,185749.0001,-0.144608267,51.55546777,03/20/2022,£
Vine,86 Highgate Road,London,Kentish Town,Camden,,,E09000007,Kentish Town,E05000139,528714.0001,185664.0001,-0.143197594,51.554681,03/20/2022,£
Dartmouth Arms,35 York Rise,London,Kentish Town,Camden,,,E09000007,Highgate,E05000137,528772.0001,186043.0001,-0.142222555,51.5580741,03/20/2022,£
Oxford Tavern,256 Kentish Town Road,Kentish Town,London,Camden,,,E09000007,Kentish Town,E05000139,529021.0001,185106.0001,-0.138976109,51.54959573,03/20/2022,££
Lion & Unicorn,42 Gaisford Street,London,Kentish Town,Camden,,,E09000007,Cantelowes,E05000131,529078.0001,184886.0001,-0.138235132,51.54760541,03/20/2022,£
Aces & Eights,156-158 Fortess Road,Tufnell Park,London,Camden,,,E09000007,Kentish Town,E05000139,529135.0001,185782.0001,-0.137084443,51.55564531,03/20/2022,£
Lady Hamilton,289 Kentish Town Road,London,Kentish Town,Camden,,,E09000007,Kentish Town,E05000139,528969.0001,184960.0001,-0.139779276,51.54829542,03/20/2022,£
Pineapple,51 Leverton Street,London,Kentish Town,Camden,,,E09000007,Kentish Town,E05000139,529085.0001,185484.0001,-0.137914739,51.55297843,03/20/2022,£
Rose & Crown,71-73 Torriano Avenue,Kentish Town,London,Camden,,,E09000007,Kentish Town,E05000139,529552.0001,185136.0001,-0.131310187,51.54974367,03/20/2022,£
Assembly House,292 Kentish Town Road,London,Kentish Town,Camden,,,E09000007,Kentish Town,E05000139,529033.0001,185222.0001,-0.138760559,51.55063556,03/20/2022,£
Neighbour,300 Kentish Town Road,Kentish Town,London,Camden,,,E09000007,Kentish Town,E05000139,529033.0001,185222.0001,-0.138760559,51.55063556,03/20/2022,££
Bull & Gate,389 Kentish Town Road,London,Kentish Town,Camden,,,E09000007,Kentish Town,E05000139,528986.0001,185142.0001,-0.139467467,51.54992729,03/20/2022,£
George IV,76 Willes Road,Kentish Town,London,Camden,,,E09000007,Kentish Town,E05000139,528724.0001,184908.0001,-0.143330134,51.54788401,03/20/2022,£
Fiddlers,1 Malden Road,Kentish Town,London,Camden,,,E09000007,Haverstock,E05000136,528275.0001,184682.0001,-0.149885125,51.54595505,03/20/2022,££
Grafton,20 Prince of Wales Road,London,Kentish Town,Camden,,,E09000007,Kentish Town,E05000139,528721.0001,184730.0001,-0.143438516,51.54628489,03/20/2022,££
Camden Town Brewery Tap,55-58 Wilkin Street Mews,Kentish Town,London,Camden,,,E09000007,Kentish Town,E05000139,528584.0001,184891.0001,-0.14535452,51.54776315,03/20/2022,£££
Gipsy Queen,166 Malden Road,Kentish Town,London,Camden,,,E09000007,Gospel Oak,E05000134,528038.0001,185155.0001,-0.153129295,51.55026009,03/20/2022,£
Sir Robert Peel,108 Malden Road,London,Kentish Town,Camden,,,E09000007,Haverstock,E05000136,528213.0001,184910.0001,-0.15069575,51.54801835,03/20/2022,£
Lord Southampton,2 Southampton Road,Kentish Town,London,Camden,,,E09000007,Haverstock,E05000136,527930.0001,185063.0001,-0.154719724,51.54945772,03/20/2022,£
Green Room,82 Fortune Green Road,West Hampstead,London,Camden,,,E09000007,Fortune Green,E05000132,525123.0001,185515.0001,-0.195025602,51.55414985,03/20/2022,£
Alliance,40 Mill Lane,West Hampstead,London,Camden,,,E09000007,Fortune Green,E05000132,524810.0001,185101.0001,-0.199685351,51.55049817,03/20/2022,£
Alice House,283-285 West End Lane,West Hampstead,London,Camden,,,E09000007,West Hampstead,E05000145,525437.0001,185155.0001,-0.190626806,51.55084445,03/20/2022,££
One Bourbon Tavern,291 West End Lane,West Hampstead,London,Camden,,,E09000007,West Hampstead,E05000145,525437.0001,185155.0001,-0.190626806,51.55084445,03/20/2022,££
Black Lion,295 West End Lane,London,West Hampstead,Camden,,,E09000007,West Hampstead,E05000145,525437.0001,185155.0001,-0.190626806,51.55084445,03/20/2022,£££
Black Lion,274 Kilburn High Road,London,Kilburn,Camden,,,E09000007,Kilburn,E05000140,524950.0001,184270.0001,-0.197962178,51.54299816,03/20/2022,£££
Sir Colin Campbell,264-266 Kilburn High Road,London,Kilburn,Camden,,,E09000007,Kilburn,E05000140,524950.0001,184270.0001,-0.197962178,51.54299816,03/20/2022,£££
Heads + Tails,175 West End Lane,West Hampstead,London,Camden,,,E09000007,West Hampstead,E05000145,525507.0001,184597.0001,-0.189816735,51.54581361,03/20/2022,£
Czech & Slovak Club,74 West End Lane,West Hampstead,London,Camden,,,E09000007,West Hampstead,E05000145,525519.0001,184485.0001,-0.189683713,51.54480429,03/20/2022,£££
Wingmans,332 Kilburn High Road,Kilburn,London,Camden,,,E09000007,Kilburn,E05000140,524802.0001,184459.0001,-0.200028468,51.54472965,03/20/2022,££
Brondes Age,328 Kilburn High Road,West Hampstead,London,Camden,,,E09000007,Kilburn,E05000140,524802.0001,184459.0001,-0.200028468,51.54472965,03/20/2022,£££
Gallery,190 Broadhurst Gardens,West Hampstead,London,Camden,,,E09000007,West Hampstead,E05000145,525596.0001,184626.0001,-0.188523428,51.54605445,03/20/2022,£££
Priory Tavern,250 Belsize Road,Kilburn,London,Camden,,,E09000007,Kilburn,E05000140,525515.0001,183682.0001,-0.1900278,51.53758785,03/20/2022,£
Coopers Arms,164 Kilburn High Road,Kilburn,London,Camden,,,E09000007,Kilburn,E05000140,525187.0001,183976.0001,-0.194650569,51.54030317,03/20/2022,££
Lillie Langtry,121 Abbey Road,Kilburn,London,Camden,,,E09000007,Kilburn,E05000140,525713.0001,183937.0001,-0.187083016,51.53983571,03/20/2022,£££
Prince Of Wales,11A Cambridge Gardens,Kilburn,London,Brent,,,E09000005,Kilburn,E05000094,525352.0001,183228.0001,-0.192538737,51.53354354,03/20/2022,£
Queens Arms,1 Kilburn High Road,London,Kilburn,City of Westminster,,,E09000033,Maida Vale,E05000640,525625.0001,183345.0001,-0.188562689,51.53453444,03/20/2022,££
Old Bell,38 Kilburn High Road,Kilburn,London,Camden,,,E09000007,Kilburn,E05000140,525531.0001,183516.0001,-0.189856402,51.53609229,03/20/2022,££
Bokor,77 Kilburn High Road,Kilburn,London,Brent,,,E09000005,Kilburn,E05000094,525400.0001,183610.0001,-0.191710906,51.53696628,03/20/2022,£££
Cock Tavern,125 Kilburn High Road,Kilburn,London,Brent,,,E09000005,Kilburn,E05000094,525288.0001,183754.0001,-0.193273839,51.53828542,03/20/2022,£££
Kitchen 79,79 Salusbury Road,Queen's Park,London,Brent,,,E09000005,Queens Park,E05000098,524578.0001,183409.0001,-0.203629135,51.53534173,03/20/2022,£
Alice House,53-55 Salusbury Road,Queen's Park,London,Brent,,,E09000005,Queens Park,E05000098,524625.0001,183304.0001,-0.202988944,51.53438761,03/20/2022,£££
Salusbury,50-52 Salusbury Road,Queen's Park,London,Brent,,,E09000005,Queens Park,E05000098,524559.0001,183368.0001,-0.203917471,51.53497741,03/20/2022,£££
Wolfpack,53 Lonsdale Road,Queens Park,London,Brent,,,E09000005,Queens Park,E05000098,524683.0001,183542.0001,-0.202068762,51.53651395,03/20/2022,£
Earl of Derby,155 Kilburn High Road,Kilburn,London,Brent,,,E09000005,Kilburn,E05000094,525151.0001,183962.0001,-0.195174435,51.54018532,03/20/2022,££
Kiln Theatre Bar,269 Kilburn High Road,Kilburn,London,Brent,,,E09000005,Kilburn,E05000094,524890.0001,184293.0001,-0.198818878,51.54321817,03/20/2022,£
North London Tavern,375 Kilburn High Road,London,Kilburn,Brent,,,E09000005,Kilburn,E05000094,524774.0001,184447.0001,-0.200436343,51.54462799,03/20/2022,£
Kilburn Arms,97-101 Willesden Lane,London,Kilburn,Brent,,,E09000005,Queens Park,E05000098,524646.0001,183933.0001,-0.20246354,51.54003644,03/20/2022,££
McGlynn's,70 Willesden Lane,Kilburn,London,Brent,,,E09000005,Kilburn,E05000094,524871.0001,184004.0001,-0.199195314,51.54062484,03/20/2022,£
Harrow,130 Hornchurch Road,Hornchurch,,Havering,,,E09000016,Hylands,E05000315,552921.0001,187409.0001,0.206510255,51.56431843,03/20/2022,££
Red Filly,"3 Thornfield Parade, Holders Hill Road",Mill Hill,London,Barnet,,,E09000003,Finchley Church End,E05000051,524244.0001,191036.0001,-0.205745345,51.60396677,03/20/2022,£
Adam & Eve,The Ridgeway,Mill Hill,London,Barnet,,,E09000003,Mill Hill,E05000057,523455.0001,192352.0001,-0.216670085,51.61596851,03/20/2022,££
Bridge Tavern,9 The Broadway,Mill Hill,London,Barnet,,,E09000003,Mill Hill,E05000057,521335.0001,192056.0001,-0.247380808,51.61376908,03/20/2022,££
Railway Tavern,129 Hale Lane,Mill Hill,London,Barnet,,,E09000003,Hale,E05000054,520640.0001,192279.0001,-0.257337917,51.61592283,03/20/2022,££
Three Hammers,Hammers Lane,Mill Hill,London,Barnet,,,E09000003,Mill Hill,E05000057,522336.0001,192822.0001,-0.232661795,51.62043724,03/20/2022,££
Rising Sun,137 Marsh Lane,Mill Hill,London,Barnet,,,E09000003,Hale,E05000054,521795.0001,193497.0001,-0.240238673,51.62662154,03/20/2022,£
Clifton,96 Clifton Hill,St John's Wood,,City of Westminster,,,E09000033,Abbey Road,E05000630,526008.0001,183481.0001,-0.182994357,51.53567142,03/20/2022,££
New Inn,2 Allitsen Road,St John's Wood,,City of Westminster,,,E09000033,Abbey Road,E05000630,527282.0001,183433.0001,-0.164651025,51.53495415,03/20/2022,£
Duke Of York,2 St Ann's Terrace,London,St John's Wood,City of Westminster,,,E09000033,Abbey Road,E05000630,526909.0001,183319.0001,-0.17006766,51.53401352,03/20/2022,£
Ordnance Arms,29 Ordnance Hill,St John's Wood,,City of Westminster,,,E09000033,Abbey Road,E05000630,526893.0001,183482.0001,-0.170239483,51.53548214,03/20/2022,££
Traders Inn,52 Church Street,St John's Wood,,City of Westminster,,,E09000033,Church Street,E05000634,527074.0001,182159.0001,-0.168108397,51.52355048,03/20/2022,££
Lord High Admiral,95 Church Street,St John's Wood,,City of Westminster,,,E09000033,Church Street,E05000634,526961.0001,181977.0001,-0.169802101,51.5219401,03/20/2022,£
Yates's,87-89 South Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551357.0001,188640.0001,0.184491256,51.57580201,03/20/2022,££
Crocker's Folly,24 Aberdeen Place,St John's Wood,,City of Westminster,,,E09000033,Regent's Park,E05000643,526669.0001,182317.0001,-0.173886838,51.52506156,03/20/2022,££
Three Falcons,1 Orchardson Street,St John's Wood,,City of Westminster,,,E09000033,Church Street,E05000634,526732.0001,182155.0001,-0.173037389,51.52359139,03/20/2022,£
Lord's Tavern,St John's Wood Road,St John's Wood,,City of Westminster,,,E09000033,Regent's Park,E05000643,526790.0001,182631.0001,-0.172030362,51.5278566,03/20/2022,£
Carlton Lounge,232-234 Kingsbury Road,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,520442.0001,188599.0001,-0.261460477,51.58288864,03/20/2022,££
Power's Bar,23 Hay Lane,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,520407.0001,189141.0001,-0.261779503,51.58776774,03/20/2022,££
Beaufort,2 Heritage Avenue,Colindale,London,Barnet,,,E09000003,Colindale,E05000046,521797.0001,190092.0001,-0.241393154,51.59601665,03/20/2022,££
Chandos Arms,31 Colindale Avenue,Colindale,London,Barnet,,,E09000003,Colindale,E05000046,520914.0001,189692.0001,-0.254274122,51.59261164,03/20/2022,£
Hind & Hart,The Concourse,Colindale,London,Barnet,,,E09000003,Colindale,E05000046,521644.0001,190747.0001,-0.243373989,51.60193694,03/20/2022,£
Funky Brownz,63 The Hyde,Colindale,London,Barnet,,,E09000003,West Hendon,E05000062,521475.0001,188686.0001,-0.24652685,51.58344885,03/20/2022,££
Black Leaf Lounge,163 Edgware Road,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,521323.0001,188890.0001,-0.24864933,51.58531519,03/20/2022,££
Erin's Hope,189 Edgware Road,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,521228.0001,189034.0001,-0.249970269,51.58662994,03/20/2022,£££
Shanakee,253 Edgware Road,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,521136.0001,189171.0001,-0.251250413,51.58788111,03/20/2022,£
Clery's Clock Bar,225 - 227 Edgware Road,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,521136.0001,189171.0001,-0.251250413,51.58788111,03/20/2022,££
Moon Under Water,"10 Varley Parade, Edgware Road",Colindale,London,Barnet,,,E09000003,Colindale,E05000046,521278.0001,189062.0001,-0.249239164,51.58687084,03/20/2022,£
O'Hanlon's,210 The Broadway,West Hendon,London,Barnet,,,E09000003,West Hendon,E05000062,522136.0001,187950.0001,-0.2372463,51.5766907,03/20/2022,££
Wishing Well,175 Church Lane,Kingsbury,London,Brent,,,E09000005,Welsh Harp,E05000103,520504.0001,187511.0001,-0.260939359,51.57309617,03/20/2022,£££
Mcdonaghs Bar,2-4 Slough Lane,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,520433.0001,188084.0001,-0.261766988,51.57826162,03/20/2022,£
Flyer's Bar,45 Blackbird Hill,Kingsbury,,Brent,,,E09000005,Welsh Harp,E05000103,520524.0001,186515.0001,-0.260992557,51.5641396,03/20/2022,£
George,234 Church Lane,Kingsbury,London,Brent,,,E09000005,Welsh Harp,E05000103,520548.0001,187449.0001,-0.260325964,51.5725295,03/20/2022,£
Jono's Pub,458 Church Lane,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,520498.0001,188355.0001,-0.260736288,51.58068353,03/20/2022,££
Green Man,125 Slough Lane,Kingsbury,London,Brent,,,E09000005,Fryent,E05000090,520163.0001,188610.0001,-0.265481993,51.58304708,03/20/2022,£££
J J Moons,551 - 553 Kingsbury Road,Kingsbury,London,Brent,,,E09000005,Kenton,E05000093,519236.0001,188704.0001,-0.278824513,51.58408891,03/20/2022,£
Hennesseys,543 - 545 Kingsbury Road,Kingsbury,London,Brent,,,E09000005,Kenton,E05000093,519236.0001,188704.0001,-0.278824513,51.58408891,03/20/2022,££
Roisin Dubh,1 Fryent Way,Kingsbury,London,Brent,,,E09000005,Kenton,E05000093,519204.0001,188686.0001,-0.279292323,51.58393389,03/20/2022,£
Three Travellers,Wood Lane,Dagenham,Becontree Heath,Barking and Dagenham,,,E09000002,Heath,E05000034,549116.0001,186870.0001,0.151421096,51.56049403,03/20/2022,££
Pipe Major,1 Yewtree Avenue / Rainham Road South,Dagenham,,Barking and Dagenham,,,E09000002,Eastbrook,E05000030,550271.0001,185224.0001,0.167369101,51.54539652,03/20/2022,££
Eastbrook,Dagenham Road / Rainham Road South,Dagenham,,Barking and Dagenham,,,E09000002,Eastbrook,E05000030,550162.0001,185936.0001,0.166102147,51.55182357,03/20/2022,££
Lord Denman,270/272 Heathway,Dagenham,,Barking and Dagenham,,,E09000002,Alibon,E05000027,549063.0001,184736.0001,0.149752544,51.54133173,03/20/2022,£
Admiral Vernon,141 Broad Street / Morland Road,Dagenham,,Barking and Dagenham,,,E09000002,River,E05000038,549302.0001,184154.0001,0.15294984,51.53603864,03/20/2022,£££
Queens Theatre (Greene Room),Billet Lane,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553928.0001,187482.0001,0.221060607,51.56470039,03/20/2022,£
Chequers,121 North Street / Billet Lane,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553950.0001,187674.0001,0.221461907,51.56641963,03/20/2022,£
Fatling,109 High Street,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553947.0001,187201.0001,0.221211454,51.56217024,03/20/2022,£
Monty's Bar,155 Billet Lane,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553895.0001,187830.0001,0.220737236,51.56783641,03/20/2022,£
Ardleigh,124 Ardleigh Green Road,Hornchurch,Ardleigh Green,Havering,,,E09000016,Squirrel's Heath,E05000322,553961.0001,189577.0001,0.222454707,51.58351627,03/20/2022,££
Toby Carvery,"Ground floor, The Brewery, Brewery Walk, Waterloo Road",Romford,,Havering,,,E09000016,Romford Town,E05000319,551169.0001,188598.0001,0.181761948,51.57547506,03/20/2022,£
Frankie & Benny's,"Unit Fr2, 1st Floor, The Brewery",Romford,Romford,Havering,,,E09000016,Romford Town,E05000319,551169.0001,188598.0001,0.181761948,51.57547506,03/20/2022,£
Number Ten,"1st Floor, The Brewery",Romford,,Havering,,,E09000016,Romford Town,E05000319,551169.0001,188598.0001,0.181761948,51.57547506,03/20/2022,££
Golden Lion,2 High Street / North Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551094.0001,188835.0001,0.180782314,51.57762482,03/20/2022,££
World's Inn,113-117 South Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551383.0001,188595.0001,0.184846816,51.57539067,03/20/2022,££
Moon & Stars,99-103 South Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551383.0001,188595.0001,0.184846816,51.57539067,03/20/2022,££
Slug & Lettuce,105/111 South Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551383.0001,188595.0001,0.184846816,51.57539067,03/20/2022,££
Goose,143 South Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551442.0001,188445.0001,0.185632993,51.57402694,03/20/2022,££
Kosho,72-74 South Street,Romford,,Havering,,,E09000016,Romford Town,E05000319,551330.0001,188598.0001,0.18408378,51.57543186,03/20/2022,££
Crown,360 Hornchurch Road,Hornchurch,,Havering,,,E09000016,Hylands,E05000315,551788.0001,187456.0001,0.190195304,51.5650469,03/20/2022,£
JJ Moon's,48-52 High Street,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553637.0001,187209.0001,0.216745749,51.56232667,03/20/2022,£
Rising Sun,64/68 High Street,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553768.0001,187199.0001,0.218629978,51.56220111,03/20/2022,£
Compasses [Harvester],125 Abbs Cross Lane / Devonshire Road,Hornchurch,,Havering,,,E09000016,St. Andrew's,E05000320,553245.0001,186635.0001,0.210844099,51.55727553,03/20/2022,£££
